,pokemon,hp,atk,def,spa,spd,spe,gender,type,level,ability,item,teratype,hitsPhysical,hitsSpecial,basePower,hasPriority,hasSTAB,hasCoverage,hitsPivot,hitsSetUp,hitsHazards,hasRemoval,hasKnockOff,hasStatus,hp_ev,atk_ev,def_ev,spa_ev,spd_ev,spe_ev,hp_iv,atk_iv,def_iv,spa_iv,spd_iv,spe_iv,nature,format
739,Araquanid,1,1,2,1,3,1,0,134,0,243,133,8,1,0,0,0,1,0,0,0,1,0,0,1,1,3,0,0,0,2,3,3,3,3,3,3,0,NU
740,Araquanid,1,1,2,1,3,1,0,134,0,243,73,8,1,1,0,1,1,0,0,0,1,0,0,1,3,0,1,2,0,0,3,3,3,3,3,3,15,OU
741,Lurantis,1,2,2,1,2,1,0,841,0,17,171,13,1,1,3,0,1,1,0,0,0,1,0,1,3,0,0,0,3,0,3,3,3,3,3,3,22,ZU
742,Salazzle,1,1,1,2,1,3,0,731,0,188,171,10,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,PU
743,Salazzle,1,1,1,2,1,3,0,731,0,188,171,9,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
744,Salazzle,1,1,1,2,1,3,0,731,0,188,203,1,0,1,2,1,1,0,0,0,0,0,0,1,3,0,0,0,0,3,3,0,3,3,3,3,24,RU
745,Salazzle,1,1,1,2,1,3,1,731,0,188,171,1,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,3,0,3,3,3,3,3,3,3,24,RU
746,Salazzle,1,1,1,2,1,3,0,731,0,188,171,9,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
747,Salazzle,1,1,1,2,1,3,0,731,0,188,171,9,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
748,Tsareena,1,2,2,1,2,1,0,841,0,223,171,2,1,0,1,0,1,0,0,0,0,1,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
749,Tsareena,1,2,2,1,2,1,0,841,0,223,70,13,1,0,1,0,1,0,0,0,0,1,1,1,3,0,3,0,0,0,3,3,3,3,3,3,10,NU
750,Comfey,1,1,2,1,3,2,0,121,0,242,207,10,0,1,0,0,1,1,0,1,0,0,0,1,3,0,0,3,0,0,3,3,3,3,3,3,15,OU
751,Comfey,1,1,2,1,3,2,0,121,0,242,207,10,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,3,0,2,3,3,3,3,3,3,24,UU
752,Passimian,2,2,2,1,1,1,0,169,0,22,59,5,1,0,2,0,1,1,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
753,Passimian,2,2,2,1,1,1,0,169,0,22,59,5,1,0,2,0,1,1,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
754,Palossand,2,1,2,2,1,1,0,713,0,244,66,18,0,1,1,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,PU
755,Palossand,2,1,2,2,1,1,0,713,0,244,171,18,0,1,1,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,RU
756,Palossand,2,1,2,2,1,1,0,713,0,244,262,2,0,1,1,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,NU
757,Minior,1,2,1,2,1,3,0,1007,0,229,517,9,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,ZU
758,Minior,1,2,1,2,1,3,0,1007,0,229,517,7,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
759,Minior,1,2,1,2,1,3,0,1007,0,229,517,7,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
760,Komala,1,2,1,1,2,1,0,1681,0,186,18,8,1,0,1,0,1,0,1,0,0,1,1,0,3,3,0,0,0,0,3,3,3,3,3,3,0,ZU
761,Mimikyu,1,1,1,1,2,2,0,253,0,194,207,8,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
762,Mimikyu,1,1,1,1,2,2,0,253,0,194,318,18,1,0,2,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,OU
763,Mimikyu,1,1,1,1,2,2,0,253,0,194,207,8,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
764,Mimikyu,1,1,1,1,2,2,0,253,0,194,207,8,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
765,Bruxish,1,2,1,1,1,2,0,3149,0,236,59,14,1,0,2,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
766,Bruxish,1,2,1,1,1,2,0,3149,0,236,58,14,1,0,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
767,Bruxish,1,2,1,1,1,2,0,3149,0,236,257,1,1,0,1,1,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
768,Kommo-o,1,2,3,2,2,1,0,65,0,134,392,12,0,1,3,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
769,Lunala,3,2,1,3,2,2,0,1081,0,228,294,8,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
770,Slowbro,2,1,2,2,1,0,0,3149,0,109,171,13,0,1,1,0,1,0,0,1,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,RU
771,Slowbro,2,1,2,2,1,0,0,3149,0,109,171,4,0,1,2,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,RU
772,Slowbro,2,1,2,2,1,0,0,3149,0,109,171,13,0,1,1,0,1,0,0,1,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,UU
773,Slowbro-Galar,2,2,2,2,1,0,0,2021,0,109,328,18,0,1,2,0,1,1,0,1,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,NU
774,Slowbro-Galar,2,2,2,2,1,0,0,2021,0,109,18,18,0,1,2,0,1,1,0,0,0,0,0,0,2,0,0,3,0,1,3,3,3,3,3,3,15,NU
775,Slowbro-Galar,2,2,2,2,1,0,0,2021,0,109,171,18,0,1,2,0,1,1,0,1,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,RU
776,Slowbro-Galar,2,2,2,2,1,0,0,2021,0,109,171,18,0,1,2,0,1,1,0,0,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,RU
777,Slowbro-Galar,2,2,2,2,1,0,0,2021,0,109,171,16,0,1,2,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,PU
778,Slowbro-Galar,2,2,2,2,1,0,0,2021,0,109,18,18,0,1,2,0,1,1,0,0,0,0,0,0,2,0,0,3,0,1,3,3,3,3,3,3,15,PU
779,Slowbro-Galar,2,2,2,2,1,0,0,2021,0,109,203,18,0,1,2,0,1,0,0,1,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,PU
780,Necrozma,2,2,2,3,2,1,0,2209,0,220,171,13,0,1,2,0,1,1,0,1,0,0,0,1,3,0,1,0,0,2,3,3,3,3,3,3,2,UU
781,Necrozma,2,2,2,3,2,1,0,2209,0,220,216,4,1,1,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
782,Necrozma,2,2,2,3,2,1,0,2209,0,220,294,8,0,1,3,0,1,1,0,0,1,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,15,RU
783,Necrozma-Dusk Mane,2,3,3,2,2,1,0,2773,0,220,171,6,1,0,2,0,1,0,0,1,0,0,1,1,3,0,2,0,0,2,3,3,3,3,3,3,10,Uber
784,Necrozma-Dusk Mane,2,3,3,2,2,1,0,2773,0,220,171,6,1,0,2,0,1,1,0,1,0,0,0,1,3,0,2,0,0,2,3,3,3,3,3,3,10,AG
785,Necrozma-Dusk Mane,2,3,3,2,2,1,0,2773,0,220,207,16,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,AG
786,Magearna,2,1,3,3,3,1,0,649,0,231,203,18,0,1,0,0,1,0,0,1,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,Uber
787,Magearna,2,1,3,3,3,1,0,649,0,231,203,18,0,1,2,0,1,0,1,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,21,Uber
788,Thwackey,1,1,1,1,1,1,0,841,0,206,390,16,1,0,1,0,1,0,1,0,0,0,1,1,3,0,0,0,2,1,3,3,3,3,3,3,5,UU
789,Thwackey,1,1,1,1,1,1,0,841,0,206,390,13,1,0,1,0,1,0,1,0,0,0,1,0,3,3,0,0,0,0,3,3,3,3,3,3,0,NU
790,Thwackey,1,1,1,1,1,1,0,841,0,206,390,9,1,0,1,0,1,0,1,0,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
791,Thwackey,1,1,1,1,1,1,0,841,0,206,390,9,1,0,1,0,1,0,1,0,0,0,1,0,3,3,0,0,0,0,3,3,3,3,3,3,0,ZU
792,Rillaboom,2,3,2,1,1,1,0,841,0,206,58,9,1,0,1,0,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
793,Rillaboom,2,3,2,1,1,1,0,841,0,206,390,9,1,0,0,0,1,0,1,0,0,0,1,0,2,3,0,0,0,1,3,3,3,3,3,3,0,OU
794,Rillaboom,2,3,2,1,1,1,0,841,0,206,207,9,1,0,1,0,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
795,Cinderace,2,2,1,1,1,3,0,289,0,261,171,6,1,0,2,1,1,0,1,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
796,Cinderace,2,2,1,1,1,3,0,289,0,11,171,6,1,0,2,0,1,0,1,0,0,0,0,1,2,1,0,0,0,3,3,3,3,3,3,3,11,OU
797,Inteleon,1,1,1,3,1,3,0,4489,0,157,60,18,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
798,Magneton,1,1,2,3,1,1,0,413,0,4,109,9,0,1,1,0,1,1,1,0,0,0,0,0,2,0,0,3,0,1,3,0,3,3,3,3,15,ZU
799,Magneton,1,1,2,3,1,1,0,413,0,4,60,16,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,ZU
800,Magneton,1,1,2,3,1,1,0,413,0,4,59,16,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,ZU
801,Corviknight,2,1,2,1,1,1,0,1121,0,102,328,2,1,0,2,0,1,0,1,0,0,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,OU
802,Corviknight,2,1,2,1,1,1,0,1121,0,102,203,16,1,0,1,0,0,1,1,0,0,1,0,1,3,0,2,0,1,0,3,3,3,3,3,3,10,Uber
803,Corviknight,2,1,2,1,1,1,0,1121,0,263,203,16,1,0,1,0,1,0,1,0,0,1,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,Uber
804,Drednaw,2,2,2,1,1,1,0,3551,0,236,517,1,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
805,Coalossal,3,1,3,1,2,0,0,901,0,30,171,8,1,1,1,0,1,1,0,0,1,1,0,1,3,0,0,0,3,0,3,0,3,3,3,3,4,PU
806,Coalossal,3,1,3,1,2,0,0,901,0,30,171,18,1,1,1,0,1,0,0,0,1,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,NU
807,Appletun,3,1,1,2,1,0,0,145,0,155,171,16,1,1,1,0,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,22,ZU
808,Sandaconda,1,2,3,1,1,1,0,961,0,122,328,13,1,0,1,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,ZU
809,Sandaconda,1,2,3,1,1,1,0,961,0,122,203,2,1,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,11,ZU
810,Sandaconda,1,2,3,1,1,1,0,961,0,122,328,18,1,0,2,0,1,1,0,0,1,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,10,NU
811,Sandaconda,1,2,3,1,1,1,0,961,0,122,328,8,1,0,2,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,PU
812,Cramorant,1,1,1,1,2,1,0,1273,0,256,171,16,1,1,3,0,1,0,0,0,0,1,0,1,3,0,2,0,1,1,3,3,3,3,3,3,2,PU
813,Cramorant,1,1,1,1,2,1,0,1273,0,256,171,3,0,1,2,0,1,1,0,0,0,1,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,NU
814,Barraskewda,1,2,1,1,1,3,0,4489,0,146,171,5,1,0,2,0,1,1,1,0,0,0,0,0,1,3,0,0,0,2,3,3,3,3,3,3,11,NU
815,Barraskewda,1,2,1,1,1,3,0,4489,0,146,58,18,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
816,Barraskewda,1,2,1,1,1,3,0,4489,0,146,58,18,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
817,Barraskewda,1,2,1,1,1,3,0,4489,0,146,58,18,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
818,Toxtricity,1,1,1,2,1,1,0,301,0,269,60,12,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,15,NU
819,Toxtricity,1,1,1,2,1,1,0,301,0,269,392,12,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
820,Toxtricity,1,1,1,2,1,1,0,301,0,269,60,12,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,15,RU
821,Dodrio,1,2,1,1,1,3,0,779,0,148,171,5,1,0,0,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
822,Polteageist,1,1,1,3,3,1,0,529,0,172,133,5,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,15,OU
823,Polteageist,1,1,1,3,3,1,0,529,0,18,517,5,0,1,1,0,1,1,0,0,0,0,0,1,3,0,2,0,0,2,3,3,3,3,3,3,2,OU
824,Hattrem,1,0,1,1,1,1,0,2209,0,70,109,4,1,1,1,0,1,1,0,0,0,0,0,1,3,0,0,3,0,0,3,3,3,3,3,3,15,ZU
825,Hatterene,1,1,2,3,2,0,1,517,0,70,328,18,1,1,0,0,1,0,0,0,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,OU
826,Hatterene,1,1,2,3,2,0,0,517,0,70,203,18,0,1,1,0,1,1,0,1,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,OU
827,Hatterene,1,1,2,3,2,0,0,517,0,70,101,16,1,1,0,0,1,0,0,0,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,OU
828,Hatterene,1,1,2,3,2,0,0,517,0,70,18,18,1,1,0,0,1,1,0,0,0,0,0,0,3,0,0,2,2,1,3,0,3,3,3,3,15,OU
829,Hatterene,1,1,2,3,2,0,0,517,0,70,133,18,0,1,1,0,1,0,0,0,0,0,0,1,3,0,0,3,0,0,3,0,3,3,3,0,18,OU
830,Hatterene,1,1,2,3,2,0,0,517,0,70,328,18,1,1,0,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,Uber
831,Hatterene,1,1,2,3,2,0,0,517,0,70,203,18,0,1,1,0,1,1,0,1,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,Uber
832,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,171,16,1,0,1,1,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,PU
833,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,203,16,1,0,1,1,1,0,0,1,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,PU
834,Grimmsnarl,2,2,1,2,1,1,2,33,0,101,58,1,1,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
835,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,209,8,1,0,2,0,1,0,0,0,0,0,0,1,3,0,2,0,1,0,3,3,3,3,3,3,10,Uber
836,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,209,16,1,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,OU
837,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,209,16,1,0,1,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,UU
838,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,171,1,1,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
839,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,203,16,1,0,1,0,1,0,0,1,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,NU
840,Perrserker,1,2,2,1,1,1,0,3481,0,241,171,4,1,0,1,0,1,0,1,0,1,0,1,1,3,3,0,0,0,0,3,3,3,3,3,3,0,ZU
841,Alcremie,1,1,1,2,3,1,0,121,0,178,203,13,0,1,1,0,1,0,0,1,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,OU
842,Alcremie,1,1,1,2,3,1,0,121,0,178,203,13,0,1,0,0,1,0,0,1,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,PU
843,Pincurchin,1,2,2,2,1,0,0,49,0,195,390,18,0,1,1,0,1,1,0,0,1,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,NU
844,Frosmoth,1,1,1,3,2,1,0,74,0,259,171,18,1,1,1,0,1,0,1,0,0,1,0,1,3,0,0,1,2,0,3,3,3,3,3,3,15,PU
845,Frosmoth,1,1,1,3,2,1,0,74,0,259,171,10,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
846,Indeedee,1,1,1,2,2,2,0,1927,0,222,390,4,0,1,1,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,OU
847,Indeedee,1,1,1,2,2,2,0,1927,0,222,390,16,0,1,1,0,1,1,0,0,0,0,0,1,3,0,0,0,0,3,3,0,3,3,3,3,24,UU
848,Indeedee,1,1,1,2,2,2,0,1927,0,222,390,4,0,1,1,0,1,1,0,0,0,0,0,1,3,0,0,0,0,3,3,0,3,3,3,3,24,NU
849,Indeedee,1,1,1,2,2,2,0,1927,0,222,60,4,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
850,Indeedee,1,1,1,2,2,2,0,1927,0,222,497,4,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
851,Indeedee-F,1,1,1,2,2,1,0,1927,0,222,59,6,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,ZU
852,Indeedee-F,1,1,1,2,2,1,0,1927,0,222,390,4,0,1,2,0,1,0,0,0,0,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,24,PU
853,Morpeko,1,1,1,1,1,2,0,21,0,257,171,1,1,0,1,0,1,0,0,0,0,1,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
854,Morpeko,1,1,1,1,1,2,0,21,0,257,58,1,1,0,1,0,1,0,0,0,0,1,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
855,Copperajah,3,3,1,1,1,0,0,3481,0,123,203,2,1,0,1,0,1,0,0,0,1,0,1,1,3,0,0,0,2,1,3,3,3,3,3,3,5,NU
856,Duraludon,1,1,3,3,1,1,0,295,0,43,109,4,1,1,2,0,1,1,0,0,1,0,0,1,0,0,1,2,0,3,3,3,3,3,3,3,24,NU
857,Dragapult,2,2,1,2,1,3,0,115,0,55,171,4,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,2,0,3,3,3,3,3,3,3,16,OU
858,Dragapult,2,2,1,2,1,3,0,115,0,55,60,8,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
859,Dragapult,2,2,1,2,1,3,0,115,0,13,58,8,1,1,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
860,Dragapult,2,2,1,2,1,3,0,115,0,13,207,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,16,OU
861,Zacian,2,2,3,1,3,3,0,121,0,260,58,1,1,0,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
862,Zacian-Crowned,2,3,3,1,3,3,0,649,0,260,335,5,1,0,3,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
863,Zacian-Crowned,2,3,3,1,3,3,0,649,0,260,335,1,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,AG
864,Zamazenta,2,2,3,1,3,3,0,169,0,252,203,6,1,0,1,0,1,1,0,1,0,0,0,1,3,0,1,0,0,2,3,3,3,3,3,3,11,OU
865,Zamazenta,2,2,3,1,3,3,0,169,0,252,171,1,1,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
866,Zamazenta,2,2,3,1,3,3,0,169,0,252,207,1,1,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
867,Zamazenta-Crowned,2,2,3,1,3,3,0,767,0,252,334,1,1,0,1,0,1,0,0,1,0,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,11,Uber
868,Muk,3,2,1,1,2,1,0,1849,0,140,203,1,1,0,1,0,1,1,0,0,0,0,1,1,3,0,0,0,3,0,3,3,3,3,3,3,5,ZU
869,Muk-Alola,3,2,1,1,2,1,0,129,0,100,203,18,1,0,1,0,1,0,0,0,0,0,1,1,3,0,0,0,3,0,3,3,3,3,3,3,5,RU
870,Eternatus,3,1,2,3,2,3,0,215,0,102,207,2,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,Uber
871,Eternatus,3,1,2,3,2,3,0,215,0,102,294,6,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,15,Uber
872,Eternatus,3,1,2,3,2,3,0,215,0,102,171,4,0,1,2,0,1,1,0,0,0,0,0,1,0,0,1,0,3,2,3,3,3,3,3,3,24,Uber
873,Eternatus,3,1,2,3,2,3,0,215,0,102,171,4,0,1,2,0,1,0,0,0,1,0,0,1,2,0,1,0,2,1,3,0,3,3,3,3,4,AG
874,Urshifu,2,3,2,1,1,2,0,39,0,278,58,1,1,0,2,1,1,0,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,Uber
875,Urshifu,2,3,2,1,1,2,0,39,0,278,32,1,1,0,2,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,Uber
876,Urshifu-Rapid-Strike,2,3,2,1,1,2,0,871,0,278,58,18,1,0,1,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,Uber
877,Zarude,3,2,2,1,2,2,0,87,0,64,203,6,1,0,2,0,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
878,Zarude,3,2,2,1,2,2,0,87,0,64,203,13,1,0,0,0,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
879,Zarude,3,2,2,1,2,2,0,87,0,64,59,1,1,0,2,0,1,1,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
880,Zarude-Dada,3,2,2,1,2,2,0,87,0,64,203,13,1,0,2,0,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
881,Zarude-Dada,3,2,2,1,2,2,0,87,0,64,59,1,1,0,2,0,1,1,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
882,Regieleki,2,2,1,2,1,3,0,49,0,277,209,1,1,0,3,0,0,1,0,0,0,1,0,1,3,0,0,0,0,3,3,3,3,3,3,3,11,Uber
883,Regidrago,3,2,1,2,1,1,0,25,0,253,59,16,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,RU
884,Glastrier,2,3,3,1,3,0,0,1369,0,249,171,10,1,0,2,0,1,1,0,1,0,0,0,1,2,1,0,0,0,3,3,3,3,3,3,3,0,ZU
885,Glastrier,2,3,3,1,3,0,0,1369,0,249,171,13,1,0,2,0,1,1,0,1,0,0,0,1,2,3,0,0,0,2,3,3,3,3,3,3,0,PU
886,Spectrier,2,1,1,3,1,3,0,529,0,255,203,4,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
887,Spectrier,2,1,1,3,1,3,0,529,0,255,60,4,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
888,Calyrex-Ice,2,3,3,1,3,1,0,1739,0,246,171,6,1,0,3,0,1,1,0,1,0,0,0,1,3,3,0,0,0,0,3,3,3,3,3,0,3,Uber
889,Calyrex-Ice,2,3,3,1,3,1,0,1739,0,246,171,6,1,0,3,0,1,1,0,1,0,0,0,1,3,3,0,0,0,0,3,3,3,3,3,0,3,AG
890,Calyrex-Shadow,2,1,1,3,2,3,0,1081,0,247,59,8,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,AG
891,Calyrex-Shadow,2,1,1,3,2,3,0,1081,0,247,60,8,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,AG
892,Calyrex-Shadow,2,1,1,3,2,3,0,1081,0,247,203,4,0,1,2,0,1,0,0,1,0,0,0,1,0,0,2,1,0,3,3,0,3,3,3,3,24,AG
893,Calyrex-Shadow,2,1,1,3,2,3,0,1081,0,247,171,17,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,AG
894,Blastoise,1,1,2,1,2,1,0,4489,0,157,517,3,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,15,UU
895,Kleavor,1,3,2,1,1,1,0,106,0,307,133,8,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
896,Kleavor,1,3,2,1,1,1,0,106,0,307,59,5,1,0,2,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
897,Ursaluna,3,3,2,1,1,1,0,1271,0,39,125,12,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
