,pokemon,hp,atk,def,spa,spd,spe,gender,type,level,ability,item,teratype,hitsPhysical,hitsSpecial,basePower,hasPriority,hasSTAB,hasCoverage,hitsPivot,hitsSetUp,hitsHazards,hasRemoval,hasKnockOff,hasStatus,hp_ev,atk_ev,def_ev,spa_ev,spd_ev,spe_ev,hp_iv,atk_iv,def_iv,spa_iv,spd_iv,spe_iv,nature,format
794,Rillaboom,2,3,2,1,1,1,0,841,0,206,207,9,1,0,1,0,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
795,Cinderace,2,2,1,1,1,3,0,289,0,261,171,6,1,0,2,1,1,0,1,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
796,Cinderace,2,2,1,1,1,3,0,289,0,11,171,6,1,0,2,0,1,0,1,0,0,0,0,1,2,1,0,0,0,3,3,3,3,3,3,3,11,OU
797,Inteleon,1,1,1,3,1,3,0,4489,0,157,60,18,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
798,Magneton,1,1,2,3,1,1,0,413,0,4,109,9,0,1,1,0,1,1,1,0,0,0,0,0,2,0,0,3,0,1,3,0,3,3,3,3,15,ZU
799,Magneton,1,1,2,3,1,1,0,413,0,4,60,16,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,ZU
800,Magneton,1,1,2,3,1,1,0,413,0,4,59,16,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,ZU
801,Corviknight,2,1,2,1,1,1,0,1121,0,102,328,2,1,0,2,0,1,0,1,0,0,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,OU
802,Corviknight,2,1,2,1,1,1,0,1121,0,102,203,16,1,0,1,0,0,1,1,0,0,1,0,1,3,0,2,0,1,0,3,3,3,3,3,3,10,Uber
803,Corviknight,2,1,2,1,1,1,0,1121,0,263,203,16,1,0,1,0,1,0,1,0,0,1,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,Uber
804,Drednaw,2,2,2,1,1,1,0,3551,0,236,517,1,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
805,Coalossal,3,1,3,1,2,0,0,901,0,30,171,8,1,1,1,0,1,1,0,0,1,1,0,1,3,0,0,0,3,0,3,0,3,3,3,3,4,PU
806,Coalossal,3,1,3,1,2,0,0,901,0,30,171,18,1,1,1,0,1,0,0,0,1,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,NU
807,Appletun,3,1,1,2,1,0,0,145,0,155,171,16,1,1,1,0,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,22,ZU
808,Sandaconda,1,2,3,1,1,1,0,961,0,122,328,13,1,0,1,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,ZU
809,Sandaconda,1,2,3,1,1,1,0,961,0,122,203,2,1,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,11,ZU
810,Sandaconda,1,2,3,1,1,1,0,961,0,122,328,18,1,0,2,0,1,1,0,0,1,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,10,NU
811,Sandaconda,1,2,3,1,1,1,0,961,0,122,328,8,1,0,2,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,PU
812,Cramorant,1,1,1,1,2,1,0,1273,0,256,171,16,1,1,3,0,1,0,0,0,0,1,0,1,3,0,2,0,1,1,3,3,3,3,3,3,2,PU
813,Cramorant,1,1,1,1,2,1,0,1273,0,256,171,3,0,1,2,0,1,1,0,0,0,1,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,NU
814,Barraskewda,1,2,1,1,1,3,0,4489,0,146,171,5,1,0,2,0,1,1,1,0,0,0,0,0,1,3,0,0,0,2,3,3,3,3,3,3,11,NU
815,Barraskewda,1,2,1,1,1,3,0,4489,0,146,58,18,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
816,Barraskewda,1,2,1,1,1,3,0,4489,0,146,58,18,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
817,Barraskewda,1,2,1,1,1,3,0,4489,0,146,58,18,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
818,Toxtricity,1,1,1,2,1,1,0,301,0,269,60,12,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,15,NU
819,Toxtricity,1,1,1,2,1,1,0,301,0,269,392,12,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
820,Toxtricity,1,1,1,2,1,1,0,301,0,269,60,12,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,15,RU
821,Dodrio,1,2,1,1,1,3,0,779,0,148,171,5,1,0,0,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
822,Polteageist,1,1,1,3,3,1,0,529,0,172,133,5,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,15,OU
823,Polteageist,1,1,1,3,3,1,0,529,0,18,517,5,0,1,1,0,1,1,0,0,0,0,0,1,3,0,2,0,0,2,3,3,3,3,3,3,2,OU
824,Hattrem,1,0,1,1,1,1,0,2209,0,70,109,4,1,1,1,0,1,1,0,0,0,0,0,1,3,0,0,3,0,0,3,3,3,3,3,3,15,ZU
825,Hatterene,1,1,2,3,2,0,1,517,0,70,328,18,1,1,0,0,1,0,0,0,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,OU
826,Hatterene,1,1,2,3,2,0,0,517,0,70,203,18,0,1,1,0,1,1,0,1,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,OU
827,Hatterene,1,1,2,3,2,0,0,517,0,70,101,16,1,1,0,0,1,0,0,0,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,OU
828,Hatterene,1,1,2,3,2,0,0,517,0,70,18,18,1,1,0,0,1,1,0,0,0,0,0,0,3,0,0,2,2,1,3,0,3,3,3,3,15,OU
829,Hatterene,1,1,2,3,2,0,0,517,0,70,133,18,0,1,1,0,1,0,0,0,0,0,0,1,3,0,0,3,0,0,3,0,3,3,3,0,18,OU
830,Hatterene,1,1,2,3,2,0,0,517,0,70,328,18,1,1,0,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,Uber
831,Hatterene,1,1,2,3,2,0,0,517,0,70,203,18,0,1,1,0,1,1,0,1,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,Uber
832,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,171,16,1,0,1,1,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,PU
833,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,203,16,1,0,1,1,1,0,0,1,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,PU
834,Grimmsnarl,2,2,1,2,1,1,2,33,0,101,58,1,1,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
835,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,209,8,1,0,2,0,1,0,0,0,0,0,0,1,3,0,2,0,1,0,3,3,3,3,3,3,10,Uber
836,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,209,16,1,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,OU
837,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,209,16,1,0,1,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,UU
838,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,171,1,1,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
839,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,203,16,1,0,1,0,1,0,0,1,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,NU
840,Perrserker,1,2,2,1,1,1,0,3481,0,241,171,4,1,0,1,0,1,0,1,0,1,0,1,1,3,3,0,0,0,0,3,3,3,3,3,3,0,ZU
841,Alcremie,1,1,1,2,3,1,0,121,0,178,203,13,0,1,1,0,1,0,0,1,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,OU
842,Alcremie,1,1,1,2,3,1,0,121,0,178,203,13,0,1,0,0,1,0,0,1,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,PU
843,Pincurchin,1,2,2,2,1,0,0,49,0,195,390,18,0,1,1,0,1,1,0,0,1,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,NU
844,Frosmoth,1,1,1,3,2,1,0,74,0,259,171,18,1,1,1,0,1,0,1,0,0,1,0,1,3,0,0,1,2,0,3,3,3,3,3,3,15,PU
845,Frosmoth,1,1,1,3,2,1,0,74,0,259,171,10,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
846,Indeedee,1,1,1,2,2,2,0,1927,0,222,390,4,0,1,1,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,OU
847,Indeedee,1,1,1,2,2,2,0,1927,0,222,390,16,0,1,1,0,1,1,0,0,0,0,0,1,3,0,0,0,0,3,3,0,3,3,3,3,24,UU
848,Indeedee,1,1,1,2,2,2,0,1927,0,222,390,4,0,1,1,0,1,1,0,0,0,0,0,1,3,0,0,0,0,3,3,0,3,3,3,3,24,NU
849,Indeedee,1,1,1,2,2,2,0,1927,0,222,60,4,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
850,Indeedee,1,1,1,2,2,2,0,1927,0,222,497,4,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
851,Indeedee-F,1,1,1,2,2,1,0,1927,0,222,59,6,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,ZU
852,Indeedee-F,1,1,1,2,2,1,0,1927,0,222,390,4,0,1,2,0,1,0,0,0,0,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,24,PU
853,Morpeko,1,1,1,1,1,2,0,21,0,257,171,1,1,0,1,0,1,0,0,0,0,1,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
854,Morpeko,1,1,1,1,1,2,0,21,0,257,58,1,1,0,1,0,1,0,0,0,0,1,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
855,Copperajah,3,3,1,1,1,0,0,3481,0,123,203,2,1,0,1,0,1,0,0,0,1,0,1,1,3,0,0,0,2,1,3,3,3,3,3,3,5,NU
856,Duraludon,1,1,3,3,1,1,0,295,0,43,109,4,1,1,2,0,1,1,0,0,1,0,0,1,0,0,1,2,0,3,3,3,3,3,3,3,24,NU
857,Dragapult,2,2,1,2,1,3,0,115,0,55,171,4,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,2,0,3,3,3,3,3,3,3,16,OU
858,Dragapult,2,2,1,2,1,3,0,115,0,55,60,8,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
859,Dragapult,2,2,1,2,1,3,0,115,0,13,58,8,1,1,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
860,Dragapult,2,2,1,2,1,3,0,115,0,13,207,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,16,OU
861,Zacian,2,2,3,1,3,3,0,121,0,260,58,1,1,0,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
862,Zacian-Crowned,2,3,3,1,3,3,0,649,0,260,335,5,1,0,3,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
863,Zacian-Crowned,2,3,3,1,3,3,0,649,0,260,335,1,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,AG
864,Zamazenta,2,2,3,1,3,3,0,169,0,252,203,6,1,0,1,0,1,1,0,1,0,0,0,1,3,0,1,0,0,2,3,3,3,3,3,3,11,OU
865,Zamazenta,2,2,3,1,3,3,0,169,0,252,171,1,1,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
866,Zamazenta,2,2,3,1,3,3,0,169,0,252,207,1,1,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
867,Zamazenta-Crowned,2,2,3,1,3,3,0,767,0,252,334,1,1,0,1,0,1,0,0,1,0,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,11,Uber
868,Muk,3,2,1,1,2,1,0,1849,0,140,203,1,1,0,1,0,1,1,0,0,0,0,1,1,3,0,0,0,3,0,3,3,3,3,3,3,5,ZU
869,Muk-Alola,3,2,1,1,2,1,0,129,0,100,203,18,1,0,1,0,1,0,0,0,0,0,1,1,3,0,0,0,3,0,3,3,3,3,3,3,5,RU
870,Eternatus,3,1,2,3,2,3,0,215,0,102,207,2,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,Uber
871,Eternatus,3,1,2,3,2,3,0,215,0,102,294,6,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,15,Uber
872,Eternatus,3,1,2,3,2,3,0,215,0,102,171,4,0,1,2,0,1,1,0,0,0,0,0,1,0,0,1,0,3,2,3,3,3,3,3,3,24,Uber
873,Eternatus,3,1,2,3,2,3,0,215,0,102,171,4,0,1,2,0,1,0,0,0,1,0,0,1,2,0,1,0,2,1,3,0,3,3,3,3,4,AG
874,Urshifu,2,3,2,1,1,2,0,39,0,278,58,1,1,0,2,1,1,0,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,Uber
875,Urshifu,2,3,2,1,1,2,0,39,0,278,32,1,1,0,2,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,Uber
876,Urshifu-Rapid-Strike,2,3,2,1,1,2,0,871,0,278,58,18,1,0,1,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,Uber
877,Zarude,3,2,2,1,2,2,0,87,0,64,203,6,1,0,2,0,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
878,Zarude,3,2,2,1,2,2,0,87,0,64,203,13,1,0,0,0,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
879,Zarude,3,2,2,1,2,2,0,87,0,64,59,1,1,0,2,0,1,1,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
880,Zarude-Dada,3,2,2,1,2,2,0,87,0,64,203,13,1,0,2,0,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
881,Zarude-Dada,3,2,2,1,2,2,0,87,0,64,59,1,1,0,2,0,1,1,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
882,Regieleki,2,2,1,2,1,3,0,49,0,277,209,1,1,0,3,0,0,1,0,0,0,1,0,1,3,0,0,0,0,3,3,3,3,3,3,3,11,Uber
883,Regidrago,3,2,1,2,1,1,0,25,0,253,59,16,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,RU
884,Glastrier,2,3,3,1,3,0,0,1369,0,249,171,10,1,0,2,0,1,1,0,1,0,0,0,1,2,1,0,0,0,3,3,3,3,3,3,3,0,ZU
885,Glastrier,2,3,3,1,3,0,0,1369,0,249,171,13,1,0,2,0,1,1,0,1,0,0,0,1,2,3,0,0,0,2,3,3,3,3,3,3,0,PU
886,Spectrier,2,1,1,3,1,3,0,529,0,255,203,4,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
887,Spectrier,2,1,1,3,1,3,0,529,0,255,60,4,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
888,Calyrex-Ice,2,3,3,1,3,1,0,1739,0,246,171,6,1,0,3,0,1,1,0,1,0,0,0,1,3,3,0,0,0,0,3,3,3,3,3,0,3,Uber
889,Calyrex-Ice,2,3,3,1,3,1,0,1739,0,246,171,6,1,0,3,0,1,1,0,1,0,0,0,1,3,3,0,0,0,0,3,3,3,3,3,0,3,AG
890,Calyrex-Shadow,2,1,1,3,2,3,0,1081,0,247,59,8,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,AG
891,Calyrex-Shadow,2,1,1,3,2,3,0,1081,0,247,60,8,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,AG
892,Calyrex-Shadow,2,1,1,3,2,3,0,1081,0,247,203,4,0,1,2,0,1,0,0,1,0,0,0,1,0,0,2,1,0,3,3,0,3,3,3,3,24,AG
893,Calyrex-Shadow,2,1,1,3,2,3,0,1081,0,247,171,17,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,AG
894,Blastoise,1,1,2,1,2,1,0,4489,0,157,517,3,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,15,UU
895,Kleavor,1,3,2,1,1,1,0,106,0,307,133,8,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
896,Kleavor,1,3,2,1,1,1,0,106,0,307,59,5,1,0,2,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
897,Ursaluna,3,3,2,1,1,1,0,1271,0,39,125,12,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
898,Ursaluna-Bloodmoon,3,1,3,3,1,1,0,1271,0,297,203,12,0,1,3,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,15,Uber
899,Basculegion,3,2,1,1,1,1,0,1541,0,1,203,18,1,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
900,Basculegion,3,2,1,1,1,1,0,1541,0,146,58,8,1,1,2,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
901,Basculegion,3,2,1,1,1,1,0,1541,0,1,257,18,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
902,Basculegion,3,2,1,1,1,1,0,1541,0,1,58,18,1,1,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,17,RU
903,Basculegion-F,3,1,1,2,1,1,0,1541,0,1,59,8,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,RU
904,Basculegion-F,3,1,1,2,1,1,1,1541,0,1,513,8,0,1,2,0,1,1,0,1,0,0,0,1,0,0,1,2,1,2,3,0,3,3,3,3,15,RU
905,Basculegion-F,3,1,1,2,1,1,0,1541,0,1,60,8,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,RU
906,Overqwil,2,2,2,1,1,1,0,129,0,58,210,2,1,0,1,0,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
907,Overqwil,2,2,2,1,1,1,0,129,0,146,207,18,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
908,Overqwil,2,2,2,1,1,1,0,129,0,58,171,4,1,0,1,0,1,0,0,0,1,0,0,1,3,0,1,0,0,2,3,3,3,3,3,3,11,NU
909,Overqwil,2,2,2,1,1,1,0,129,0,146,207,18,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
910,Overqwil,2,2,2,1,1,1,0,129,0,146,207,18,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,RU
911,Enamorus,1,2,1,3,1,2,0,209,0,17,59,10,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,15,OU
912,Enamorus,1,2,1,3,1,2,1,209,0,17,60,4,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
913,Enamorus-Therian,1,2,2,3,2,1,0,209,0,89,203,10,0,1,2,0,1,1,0,1,0,0,0,1,3,0,0,3,0,0,3,3,3,3,3,3,15,OU
914,Enamorus-Therian,1,2,2,3,2,1,1,209,0,89,60,4,0,1,1,0,1,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,3,3,0,18,OU
915,Enamorus-Therian,1,2,2,3,2,1,1,209,0,89,171,4,0,1,2,0,1,1,0,0,0,0,0,1,2,0,0,2,0,3,3,0,3,3,3,3,15,UU
916,Enamorus-Therian,1,2,2,3,2,1,1,209,0,89,60,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,15,UU
917,Enamorus-Therian,1,2,2,3,2,1,0,209,0,89,171,10,0,1,1,0,1,1,0,1,0,0,0,1,3,0,1,1,0,2,3,0,3,3,3,3,15,UU
918,Meowscarada,1,2,1,1,1,3,0,87,0,221,171,9,1,0,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
919,Meowscarada,1,2,1,1,1,3,0,87,0,221,59,8,1,0,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
920,Meowscarada,1,2,1,1,1,3,0,87,0,221,58,9,1,0,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
921,Cloyster,1,1,3,1,1,1,0,2479,0,127,517,3,1,1,1,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,RU
922,Crocalor,2,1,1,2,1,1,0,289,0,164,109,18,0,1,2,0,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,0,3,3,3,3,4,ZU
923,Skeledirge,3,1,2,2,1,1,0,391,0,164,171,4,0,1,1,0,1,0,0,0,0,0,0,1,3,0,1,0,2,0,3,0,3,3,3,3,2,UU
924,Skeledirge,3,1,2,2,1,1,0,391,0,164,171,4,0,1,1,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,AG
925,Skeledirge,3,1,2,2,1,1,0,391,0,164,171,4,0,1,1,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,Uber
926,Skeledirge,3,1,2,2,1,1,0,391,0,164,171,4,0,1,1,0,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,4,OU
927,Quaquaval,2,2,1,1,1,1,0,871,0,81,18,16,1,0,1,0,1,0,0,0,0,1,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
928,Lokix,1,2,1,1,1,2,0,6,0,156,32,1,1,0,1,1,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
929,Lokix,1,2,1,1,1,2,0,6,0,156,171,0,1,0,1,1,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
930,Lokix,1,2,1,1,1,2,0,6,0,156,58,0,1,0,1,1,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
931,Lokix,1,2,1,1,1,2,0,6,0,156,58,0,1,0,1,1,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
932,Lokix,1,2,1,1,1,2,0,6,0,156,171,0,1,0,1,1,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
933,Pawmot,1,2,1,1,1,2,0,91,0,60,207,3,1,0,2,1,1,0,0,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
934,Pawmot,1,2,1,1,1,2,0,91,0,60,59,3,1,0,2,0,1,1,0,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
935,Pawmot,1,2,1,1,1,2,0,91,0,169,207,3,1,0,2,1,1,0,0,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
936,Pawmot,1,2,1,1,1,2,0,91,0,60,10,3,1,0,2,1,1,0,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
937,Maushold,1,1,1,1,1,3,0,1681,0,149,518,8,1,0,0,0,1,0,0,0,0,1,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
938,Maushold-Four,1,1,1,1,1,3,0,1681,0,149,518,8,1,0,0,0,1,0,0,0,0,1,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
939,Dachsbun,1,1,3,1,1,2,0,121,0,152,171,16,1,0,2,1,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,ZU
940,Haunter,1,1,1,2,1,2,0,989,0,65,59,8,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,ZU
941,Arboliva,1,1,2,3,2,1,0,1189,0,306,60,4,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,3,0,2,3,0,3,3,3,3,15,ZU
942,Arboliva,1,1,2,3,2,1,0,1189,0,306,203,4,0,1,2,0,1,1,0,0,0,0,0,1,3,0,0,3,0,0,3,0,3,3,3,3,15,ZU
943,Arboliva,1,1,2,3,2,1,0,1189,0,306,203,4,0,1,1,0,1,0,0,0,0,0,0,1,3,0,2,0,0,1,3,0,3,3,3,3,2,ZU
944,Naclstack,1,1,2,0,1,1,0,2809,0,303,109,2,1,0,0,1,1,0,0,0,1,0,0,1,3,0,0,0,3,0,3,3,3,3,3,0,22,NU
945,Naclstack,1,1,2,0,1,1,0,2809,0,303,109,18,1,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,PU
946,Naclstack,1,1,2,0,1,1,0,2809,0,303,109,4,1,0,0,1,1,0,0,0,1,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,ZU
947,Naclstack,1,1,2,0,1,1,0,2809,0,303,109,4,1,0,1,0,1,1,0,1,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,ZU
948,Garganacl,2,2,3,1,2,1,0,2809,0,303,203,4,1,0,0,1,1,0,0,0,1,0,0,1,3,0,1,0,2,0,3,3,3,3,3,3,5,OU
949,Garganacl,2,2,3,1,2,1,0,2809,0,303,203,18,1,0,1,0,1,1,0,0,0,0,0,1,3,0,1,0,2,0,3,3,3,3,3,3,5,OU
950,Garganacl,2,2,3,1,2,1,0,2809,0,303,203,18,1,0,1,0,1,1,0,1,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,OU
951,Garganacl,2,2,3,1,2,1,0,2809,0,303,171,7,1,0,1,0,1,1,0,1,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,AG
952,Armarouge,2,1,2,3,1,1,0,799,0,172,171,4,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,RU
